Date/Time,Temp_C,Dew Point Temp_C,Rel Hum_%,Wind Speed_km/h,Visibility_km,Press_kPa,Weather
4/2/2012 7:00,-5,-7.3,92,32,4.8,102.52,"Freezing Rain,Snow Grains"
4/2/2012 8:00,3.1,0.9,92,17,6.4,100.03,"Drizzle,Fog"
4/2/2012 9:00,1.7,-0.6,92,17,24.1,100.35,Rain Showers
4/2/2012 10:00,-1.9,-4.6,93,15,24.1,102.02,Cloudy
4/2/2012 11:00,-9.4,-15,93,26,25,102.52,Cloudy
4/2/2012 12:00,18.2,12.9,93,9,24.1,102.57,Cloudy
4/2/2012 13:00,5.3,2.3,94,32,25,100.41,Rain Showers
4/2/2012 14:00,25.8,15.8,94,6,24.1,100.86,Mostly Cloudy
4/2/2012 15:00,13.1,10.9,95,11,24.1,100.98,Rain
4/2/2012 16:00,17.6,10.7,95,22,24.1,101.11,Mostly Cloudy
4/2/2012 17:00,15.1,8.1,96,7,25,99.63,Clear
4/2/2012 18:00,21.8,13.3,97,26,48.3,99.65,Mainly Clear
4/2/2012 19:00,15.4,9.6,97,11,25,100.91,Rain Showers
4/2/2012 20:00,-6.6,-12.9,99,20,48.3,101.52,Mostly Cloudy
4/2/2012 21:00,27,10.7,26,11,48.3,100.74,Cloudy
4/2/2012 22:00,7.3,4.9,26,7,25,100.85,Mostly Cloudy
4/2/2012 23:00,3.7,0.2,28,17,25,101.44,Mostly Cloudy
5/2/2012 0:00,22.6,9.5,32,6,48.3,100.58,Mainly Clear
5/2/2012 1:00,13.1,6,32,20,24.1,100.63,Cloudy
5/2/2012 2:00,-2.1,-6,33,11,25,101.12,Cloudy
5/2/2012 3:00,-3.6,-6.1,33,4,25,101.2,Mostly Cloudy
5/2/2012 4:00,15.1,9.8,35,6,16.1,100.16,Clear
5/2/2012 5:00,6.9,2.6,37,0,25,101.24,Mainly Clear
5/2/2012 6:00,12.1,-2.6,38,9,24.1,101.75,Mainly Clear
5/2/2012 7:00,21.1,17.7,38,15,16.1,102.26,Cloudy
5/2/2012 8:00,-11.9,-13.6,39,11,25,100.26,Clear
5/2/2012 9:00,1.2,0.1,39,9,9.7,100.27,"Drizzle,Snow"
5/2/2012 10:00,11,7.7,40,9,25,100.84,Clear
5/2/2012 11:00,31.6,20.6,40,24,24.1,100.86,Mostly Cloudy
5/2/2012 12:00,20.3,5.1,40,11,48.3,100.97,Cloudy
5/2/2012 13:00,10.2,7.3,40,22,24.1,101.22,Cloudy
5/2/2012 14:00,21.4,9.4,41,20,48.3,101.69,Mainly Clear
5/2/2012 15:00,5.7,1.4,42,19,25,100.76,Mostly Cloudy
5/2/2012 16:00,1.2,-3.5,42,11,48.3,100.84,Cloudy
5/2/2012 17:00,5.4,-4.1,43,11,25,101.36,Mostly Cloudy
5/2/2012 18:00,-11.3,-14.5,43,20,24.1,102.11,Cloudy
5/2/2012 19:00,13.3,12.8,44,6,6.4,100.19,Fog
5/2/2012 20:00,20.9,6.8,45,11,48.3,100.9,Rain Showers
5/2/2012 21:00,9.1,-0.3,45,11,48.3,101.23,Mostly Cloudy
5/2/2012 22:00,16.9,13,45,9,24.1,101.42,Cloudy
5/2/2012 23:00,27.3,17.5,45,13,25,101.57,Mainly Clear
6/2/2012 0:00,18,7.9,46,26,48.3,101.69,Clear
6/2/2012 1:00,11.2,2.9,47,20,48.3,100.51,Mainly Clear
6/2/2012 2:00,-12.4,-16,47,24,24.1,101.04,Cloudy
6/2/2012 3:00,1.2,-16.3,47,32,48.3,101.16,Clear
6/2/2012 4:00,22.6,18.2,49,9,48.3,100.55,Clear
6/2/2012 5:00,22,15.6,49,9,48.3,100.64,Mostly Cloudy
6/2/2012 6:00,17.5,10.6,49,17,25,100.67,Clear
6/2/2012 7:00,27.4,11.4,50,15,48.3,98.9,Cloudy
6/2/2012 8:00,7,6.6,50,15,8,99.97,"Rain,Fog"
6/2/2012 9:00,3.5,-2.7,50,19,24.1,100.83,Mostly Cloudy
6/2/2012 10:00,-16.3,-24.2,51,13,25,100.95,Mainly Clear
6/2/2012 11:00,18.2,11.1,51,26,24.1,101.06,Mainly Clear
6/2/2012 12:00,5.3,-7.9,52,19,25,100.13,Mostly Cloudy
6/2/2012 13:00,5.6,-5.1,52,30,24.1,100.98,Mostly Cloudy
6/2/2012 14:00,-10.6,-13.1,52,13,25,101.2,Mostly Cloudy
6/2/2012 15:00,8.6,0.7,54,30,24.1,101.02,Mostly Cloudy
6/2/2012 16:00,-5.3,-8.6,54,0,25,101.18,Cloudy
6/2/2012 17:00,18.5,6.5,54,7,25,101.38,Clear
6/2/2012 18:00,-4.7,-10.5,54,11,25,98.89,Cloudy
6/2/2012 19:00,-17.5,-24.2,54,13,25,99.64,Mostly Cloudy
6/2/2012 20:00,-4.1,-8.9,54,26,25,100.04,Snow
6/2/2012 21:00,2.4,-5.8,54,13,24.1,100.17,Mainly Clear
6/2/2012 22:00,24.5,18.5,55,4,25,100.48,Cloudy
6/2/2012 23:00,3.1,-9.1,55,6,48.3,99.61,Mainly Clear
7/2/2012 0:00,17.1,6.1,55,6,25,99.71,Clear
7/2/2012 1:00,13.1,9.2,55,11,19.3,99.75,Cloudy
7/2/2012 2:00,-15.3,-19.7,56,6,25,100.26,Clear
7/2/2012 3:00,11.5,-1,56,30,48.3,100.97,Mostly Cloudy
7/2/2012 4:00,29.1,17.9,56,17,24.1,101.2,Mostly Cloudy
7/2/2012 5:00,10.4,0.4,57,24,24.1,102.15,Mostly Cloudy
7/2/2012 6:00,7.5,5.3,57,0,48.3,101.01,Clear
7/2/2012 7:00,13.7,9.9,57,17,24.1,101.56,Mainly Clear
7/2/2012 8:00,3.8,0.5,58,11,25,102.01,Clear
7/2/2012 9:00,-1,-4.3,58,15,24.1,102.09,Cloudy
7/2/2012 10:00,16.1,13.3,58,9,24.1,102.16,Cloudy
7/2/2012 11:00,-4.2,-10,58,9,25,99.27,Cloudy
7/2/2012 12:00,0.5,-1,58,4,6.4,100.31,Fog
7/2/2012 13:00,9.7,-1.9,58,22,48.3,100.65,Mostly Cloudy
7/2/2012 14:00,18.1,13.5,58,20,24.1,100.73,Cloudy
7/2/2012 15:00,0.1,-5.1,58,9,24.1,101.24,Mostly Cloudy
7/2/2012 16:00,14.7,8.7,59,17,25,100.49,Mostly Cloudy
7/2/2012 17:00,13.5,-3,59,24,48.3,101.48,Mainly Clear
7/2/2012 18:00,14.9,7.1,60,7,25,101.86,Mainly Clear
7/2/2012 19:00,-2.7,-5.7,60,11,25,100.65,Mostly Cloudy
7/2/2012 20:00,-16,-23.4,60,26,48.3,101.32,Mainly Clear
7/2/2012 21:00,23.4,16.9,61,7,25,101.06,Clear
7/2/2012 22:00,23.1,18.2,62,13,24.1,99.84,Mainly Clear
7/2/2012 23:00,9.2,-1.8,62,15,25,100.69,Mostly Cloudy
8/2/2012 0:00,29.9,19.1,62,9,24.1,101.08,Cloudy
8/2/2012 1:00,-9.9,-15.1,62,28,25,101.3,Mainly Clear
8/2/2012 2:00,13.1,11.2,62,6,8,101.44,"Drizzle,Fog"
8/2/2012 3:00,19.2,-3.8,62,13,25,101.53,Mostly Cloudy
8/2/2012 4:00,19.2,15.3,63,17,25,99.5,Mainly Clear
8/2/2012 5:00,-17.9,-23.5,63,20,24.1,100.24,Mostly Cloudy
8/2/2012 6:00,16.6,3,63,15,48.3,100.6,Clear
8/2/2012 7:00,-16,-17.2,63,6,9.7,101.01,Fog
8/2/2012 8:00,-4.8,-10.8,64,13,48.3,100.74,Clear
8/2/2012 9:00,22.5,15.4,64,13,25,101.34,Mostly Cloudy
8/2/2012 10:00,8.4,-9.1,64,22,25,101.52,Mostly Cloudy
8/2/2012 11:00,6.5,3.4,64,17,25,101.85,Cloudy
8/2/2012 12:00,10.2,5.1,64,26,24.1,102.01,Cloudy
8/2/2012 13:00,20.7,17.6,64,11,25,102.08,Mainly Clear
8/2/2012 14:00,27.3,9.9,65,17,48.3,100.25,Mostly Cloudy
8/2/2012 15:00,26.2,18.6,65,17,25,100.95,Clear
8/2/2012 16:00,1.9,0.7,65,17,16.1,101.21,Cloudy
8/2/2012 17:00,3.2,-1.1,65,19,24.1,101.77,Mostly Cloudy
8/2/2012 18:00,19.1,12.9,66,9,25,100.86,Mainly Clear
8/2/2012 19:00,-11.2,-12.4,66,4,24.1,101.71,Mainly Clear
8/2/2012 20:00,-10.8,-15,66,9,25,101.81,Cloudy
8/2/2012 21:00,3.3,1.1,67,13,25,100.12,Mainly Clear
8/2/2012 22:00,0.6,-0.9,67,7,0.6,101.02,Fog
8/2/2012 23:00,1.5,-7.2,67,19,24.1,101.93,Cloudy
9/2/2012 0:00,-8.2,-14.6,68,17,48.3,99.8,Mainly Clear
9/2/2012 1:00,22.6,20.4,68,7,25,100.49,Cloudy
9/2/2012 2:00,12.9,8.4,68,20,24.1,101.31,Cloudy
9/2/2012 3:00,14.7,8.2,68,33,24.1,101.45,Mostly Cloudy
9/2/2012 4:00,15.7,-2.3,68,9,48.3,101.63,Mainly Clear
9/2/2012 5:00,16,4.8,69,15,25,101.51,Rain Showers
9/2/2012 6:00,20.8,12.9,69,11,25,102.59,Clear
9/2/2012 7:00,6.4,1.7,70,28,25,101.07,Cloudy
9/2/2012 8:00,-7.6,-11.2,70,35,9.7,101.14,"Snow,Blowing Snow"
9/2/2012 9:00,-9.8,-12.5,70,19,25,101.31,Mainly Clear
9/2/2012 10:00,23.9,19.8,70,6,25,101.44,Mainly Clear
9/2/2012 11:00,20.7,9.8,70,9,48.3,99.3,Mainly Clear
9/2/2012 12:00,-3.9,-9,70,11,25,100.38,Mostly Cloudy
9/2/2012 13:00,8,-5.2,70,13,25,100.83,Mostly Cloudy
9/2/2012 14:00,1.9,-6.5,71,7,48.3,101.11,Mostly Cloudy
9/2/2012 15:00,21.2,14.4,71,19,48.3,99.51,Mostly Cloudy
9/2/2012 16:00,4.4,1.9,71,24,19.3,100.79,Rain Showers
9/2/2012 17:00,18.2,13.6,72,13,24.1,100.29,Mostly Cloudy
9/2/2012 18:00,-9,-17.8,73,15,48.3,100.43,Mainly Clear
9/2/2012 19:00,0,-6.8,73,19,48.3,100.6,Cloudy
9/2/2012 20:00,-1.5,-3.1,73,7,6.4,100.62,Fog
9/2/2012 21:00,8.2,4.2,74,19,25,101.21,Rain
9/2/2012 22:00,24.9,13.3,74,7,25,100.36,Mainly Clear
9/2/2012 23:00,22.9,13.4,75,6,25,100.7,Cloudy
10/2/2012 0:00,26.7,9.3,75,15,48.3,100.75,Mainly Clear
10/2/2012 1:00,22,7.9,75,9,48.3,102.11,Mostly Cloudy
10/2/2012 2:00,8.7,0.2,76,17,24.1,98.69,Cloudy
10/2/2012 3:00,-6,-17,77,17,25,99.88,Clear
10/2/2012 4:00,-1.3,-5,77,7,25,101.87,Mainly Clear
10/2/2012 5:00,18.6,9.5,77,17,48.3,102.11,Mainly Clear
10/2/2012 6:00,-4.6,-7.1,78,9,16.1,102.4,Clear
10/2/2012 7:00,28.8,9,78,26,48.3,102.74,Mainly Clear
10/2/2012 8:00,-1.6,-4.1,78,20,25,101.33,Snow
10/2/2012 9:00,19.6,12,79,0,25,103.36,Clear
10/2/2012 10:00,5,1.6,80,17,25,102.02,Cloudy
10/2/2012 11:00,12.9,10.6,80,4,19.3,102.54,Cloudy
10/2/2012 12:00,-4.5,-6.3,80,0,19.3,101.48,Clear
10/2/2012 13:00,-0.6,-1.7,81,19,12.9,101.93,Cloudy
10/2/2012 14:00,6.6,-0.8,81,0,25,101.96,Mainly Clear
10/2/2012 15:00,-2,-9,81,4,25,100.84,Mostly Cloudy
10/2/2012 16:00,4.6,-0.3,81,15,25,100.87,Cloudy
10/2/2012 17:00,-10.6,-18.4,81,26,48.3,100.94,Mainly Clear
10/2/2012 18:00,0.2,-7.5,81,17,24.1,100.97,Mostly Cloudy
10/2/2012 19:00,27.3,18.6,81,13,24.1,101.29,Mainly Clear
10/2/2012 20:00,2,-5.2,81,15,48.3,101.74,Clear
10/2/2012 21:00,15.8,3.2,82,28,48.3,99.83,Mainly Clear
10/2/2012 22:00,24.7,20.8,82,19,16.1,101.34,Mostly Cloudy
10/2/2012 23:00,21.5,11.9,83,9,25,101.43,Mainly Clear
11/2/2012 0:00,23.8,11.7,83,20,48.3,99.31,Mostly Cloudy
11/2/2012 1:00,20.5,10,83,20,48.3,99.81,Clear
11/2/2012 2:00,19.3,7.4,84,17,25,101.19,Mostly Cloudy
11/2/2012 3:00,15.9,13,84,9,9.7,101.43,Rain Showers
11/2/2012 4:00,2.5,-0.6,84,13,25,101.86,Mostly Cloudy
11/2/2012 5:00,20.4,17.6,85,13,25,100.49,Mainly Clear
11/2/2012 6:00,-1.3,-6.6,85,22,24.1,100.82,Mostly Cloudy
11/2/2012 7:00,9.2,5.2,85,7,25,101.21,Mostly Cloudy
11/2/2012 8:00,7.7,6.4,86,7,25,100.28,Clear
11/2/2012 9:00,20.2,12.9,86,13,25,101.45,Mainly Clear
11/2/2012 10:00,10.8,9.7,87,17,12.9,102.01,Drizzle
11/2/2012 11:00,19.1,17.6,87,20,25,98.61,Cloudy
11/2/2012 12:00,-14.2,-19.8,87,13,25,99.21,Clear
11/2/2012 13:00,18.6,14.4,87,11,25,101.18,Cloudy
11/2/2012 14:00,17.1,9.9,87,9,48.3,101.25,Mainly Clear
11/2/2012 15:00,30.1,15.2,88,19,48.3,101.63,Mainly Clear
11/2/2012 16:00,0.4,-6.1,88,7,48.3,102.06,Mostly Cloudy
11/2/2012 17:00,-9.9,-15.9,88,9,48.3,100.97,Mostly Cloudy
11/2/2012 18:00,4.4,-0.3,89,15,25,101.56,Mostly Cloudy
11/2/2012 19:00,18.2,8.5,89,4,25,101.58,Cloudy
11/2/2012 20:00,-1.8,-6.9,89,11,48.3,102.71,Clear
11/2/2012 21:00,22.5,6.5,89,13,48.3,102.91,Clear
11/2/2012 22:00,13,10,89,15,25,100.6,Mostly Cloudy
11/2/2012 23:00,9.2,-0.2,89,11,48.3,100.99,Cloudy
12/2/2012 0:00,23,12,90,20,24.1,101.4,Mostly Cloudy
12/2/2012 1:00,6.7,-0.9,90,19,24.1,101.79,Mostly Cloudy
12/2/2012 2:00,15.9,11,92,7,25,99.84,Mostly Cloudy
12/2/2012 3:00,24.7,13.8,93,15,48.3,101.57,Mostly Cloudy
12/2/2012 4:00,6.4,4.3,94,0,48.3,100.84,Clear
12/2/2012 5:00,4.2,1.2,95,30,25,100.93,Cloudy
12/2/2012 6:00,26.6,17.2,95,4,24.1,101.39,Mostly Cloudy
12/2/2012 7:00,-9.4,-13.9,96,9,25,102.54,Clear
12/2/2012 8:00,1.6,-0.9,97,33,24.1,100.56,Rain Showers
12/2/2012 9:00,21,11.2,99,22,48.3,101.52,Mainly Clear
12/2/2012 10:00,-4.8,-15.1,99,6,48.3,101.89,Mainly Clear
12/2/2012 11:00,29.7,20,99,19,24.1,102.17,Clear
12/2/2012 12:00,-1.6,-3.2,100,17,3.2,102.45,Freezing Rain
12/2/2012 13:00,6.1,-1.8,25,28,48.3,100.68,Mostly Cloudy
12/2/2012 14:00,1.1,-1.1,31,44,11.3,100.47,"Rain,Snow"
12/2/2012 15:00,2.5,-6.2,32,13,48.3,100.62,Clear
12/2/2012 16:00,20.8,14.8,33,0,25,101.02,Rain Showers
12/2/2012 17:00,6.5,-0.7,34,19,48.3,101.99,Mainly Clear
12/2/2012 18:00,9.8,6.4,35,13,25,102.79,Clear
12/2/2012 19:00,-12.4,-21.1,35,9,25,100.28,Mainly Clear
12/2/2012 20:00,23.6,7.7,36,22,48.3,100.51,Mostly Cloudy
12/2/2012 21:00,21.7,9.4,36,11,24.1,100.82,Mostly Cloudy
12/2/2012 22:00,15.1,8.6,38,13,48.3,102.41,Mostly Cloudy
12/2/2012 23:00,0.5,-3.6,40,17,25,101.47,Cloudy
1/3/2012 0:00,9.3,-5.2,41,0,48.3,103.25,Mostly Cloudy
1/3/2012 1:00,22.3,13.2,41,7,24.1,103.36,Cloudy
1/3/2012 2:00,21.8,12.8,42,11,25,100.55,Clear
1/3/2012 3:00,21.4,15.7,42,15,24.1,100.86,Mostly Cloudy
1/3/2012 4:00,20.7,11.4,44,6,48.3,100.6,Mostly Cloudy
1/3/2012 5:00,-7.3,-12.7,45,28,16.1,101,Snow Showers
1/3/2012 6:00,-3.1,-4.2,46,24,12.9,102.45,Cloudy
1/3/2012 7:00,9.5,-1.6,47,24,48.3,100.83,Clear
1/3/2012 8:00,8,6.2,47,35,25,100.92,Rain
1/3/2012 9:00,10.6,7.9,47,6,25,101.34,Mainly Clear
1/3/2012 10:00,-8.7,-11.6,48,9,25,101.57,Clear
1/3/2012 11:00,11.7,8.7,48,17,19.3,101.69,Rain Showers
1/3/2012 12:00,18.2,9.9,49,7,25,100.95,Mainly Clear
1/3/2012 13:00,-0.8,-2.9,49,22,16.1,101.24,Freezing Rain
1/3/2012 14:00,12.3,-4.5,49,7,48.3,101.51,Mostly Cloudy
1/3/2012 15:00,13.1,3.8,49,7,48.3,101.63,Mainly Clear
1/3/2012 16:00,16.6,12.1,50,9,24.1,101.87,Mainly Clear
1/3/2012 17:00,-4.3,-5.9,50,33,2.8,100.71,"Snow,Ice Pellets"
1/3/2012 18:00,2.4,-3.4,51,6,24.1,101.55,Mainly Clear
1/3/2012 19:00,21,-2.9,52,13,48.3,99.26,Mostly Cloudy
1/3/2012 20:00,-13.7,-19.9,53,7,24.1,102.99,Mainly Clear
1/3/2012 21:00,2.8,-1.5,53,17,24.1,99.32,Cloudy
1/3/2012 22:00,22.3,17.9,53,11,24.1,100.6,Mainly Clear
1/3/2012 23:00,-3.4,-5.2,54,11,25,101.14,Cloudy
2/3/2012 0:00,14.2,6.2,54,24,48.3,101.5,Mainly Clear
2/3/2012 1:00,-4.7,-6.2,54,33,4,103.03,Snow
2/3/2012 2:00,3,-2,54,35,24.1,99.34,Cloudy
2/3/2012 3:00,18.4,13.7,55,13,25,100.88,Clear
2/3/2012 4:00,24,18.2,55,22,24.1,100.97,Cloudy
2/3/2012 5:00,1,-5.9,55,7,25,101.05,Clear
2/3/2012 6:00,4,-0.3,55,22,48.3,101.37,Cloudy
2/3/2012 7:00,12.6,9.4,55,17,25,101.4,Mainly Clear
2/3/2012 8:00,16.1,13,55,19,25,101.67,Mostly Cloudy
2/3/2012 9:00,-10.1,-20.1,55,26,48.3,101.94,Clear
2/3/2012 10:00,0.8,-5.6,55,11,25,102.25,Clear
2/3/2012 11:00,4.7,-0.8,55,4,48.3,99.9,Mostly Cloudy
2/3/2012 12:00,-9,-14.7,56,33,25,100.25,Cloudy
2/3/2012 13:00,0.9,-4.6,56,11,25,100.48,Mainly Clear
2/3/2012 14:00,-11.3,-18.9,56,22,25,100.91,Cloudy
2/3/2012 15:00,1,-4.1,57,30,24.1,100.96,Cloudy
2/3/2012 16:00,14,4.3,58,20,48.3,100.03,Mainly Clear
2/3/2012 17:00,6.2,-7.8,58,17,48.3,101.06,Clear
2/3/2012 18:00,-4.9,-13.4,59,0,25,101.85,Mostly Cloudy
2/3/2012 19:00,4.6,1.7,59,4,24.1,100.68,Cloudy
2/3/2012 20:00,18,9.2,59,28,48.3,100.78,Mainly Clear
2/3/2012 21:00,3,1.3,59,0,25,101.27,Mostly Cloudy
2/3/2012 22:00,22.6,10.9,59,19,48.3,101.73,Mostly Cloudy
2/3/2012 23:00,15.3,13.5,60,0,25,101.8,Clear
3/3/2012 0:00,5.1,3.2,60,4,25,99.54,Mainly Clear
3/3/2012 1:00,0.3,-7.7,60,17,25,99.59,Cloudy
3/3/2012 2:00,16.6,11.4,60,20,24.1,99.88,Cloudy
3/3/2012 3:00,-12.9,-17.9,60,11,25,101.05,Mainly Clear
3/3/2012 4:00,-5.1,-18.7,60,13,48.3,101.18,Clear
3/3/2012 5:00,20.4,10.6,61,9,25,102.21,Clear
3/3/2012 6:00,-7.8,-15.2,61,4,25,101.4,Mostly Cloudy
3/3/2012 7:00,18.9,-4.2,62,13,48.3,99.47,Mainly Clear
3/3/2012 8:00,11.3,-2.2,62,17,48.3,100.14,Mainly Clear
3/3/2012 9:00,11.5,11.2,62,15,6.4,100.7,"Rain,Fog"
3/3/2012 10:00,22.4,14,63,11,25,101.67,Mainly Clear
3/3/2012 11:00,-1,-8.3,63,19,25,102.08,Mostly Cloudy
3/3/2012 12:00,14.8,11.1,63,13,24.1,98.18,Mainly Clear
3/3/2012 13:00,-14.9,-22.2,63,22,24.1,100.39,Mostly Cloudy
3/3/2012 14:00,14.2,11.2,63,15,19.3,100.92,Mostly Cloudy
3/3/2012 15:00,14.9,11.8,63,4,25,101.34,Clear
3/3/2012 16:00,-17,-24.6,64,15,25,103.15,Mostly Cloudy
3/3/2012 17:00,16.4,14.2,65,6,25,99.96,Clear
3/3/2012 18:00,2.9,1.5,65,13,25,100.64,Mostly Cloudy
3/3/2012 19:00,-5,-7.5,66,32,1.2,101.45,Snow
3/3/2012 20:00,9,5,66,26,24.1,101.59,Cloudy
3/3/2012 21:00,19.8,13.1,67,22,24.1,101.9,Mostly Cloudy
3/3/2012 22:00,25.5,12.2,67,13,48.3,102.34,Cloudy
3/3/2012 23:00,-5.5,-13.3,68,20,48.3,100.98,Mainly Clear
4/3/2012 0:00,-7.4,-12.2,68,17,25,101.04,Clear
4/3/2012 1:00,1.8,-3.4,68,6,48.3,101.2,Clear
4/3/2012 2:00,27.3,17.5,68,7,24.1,101.89,Mostly Cloudy
4/3/2012 3:00,16.4,14.9,68,13,24.1,102.39,Mostly Cloudy
4/3/2012 4:00,11.6,8,69,24,25,101.08,Cloudy
4/3/2012 5:00,1.4,-6.7,69,20,25,100.79,Mainly Clear
4/3/2012 6:00,23.7,17,70,17,16.1,101.59,Rain Showers
4/3/2012 7:00,21.5,15.9,70,6,24.1,102.01,Mainly Clear
4/3/2012 8:00,-4.3,-6.5,70,13,25,102.14,Clear
4/3/2012 9:00,18.7,16.6,70,17,24.1,100.54,Cloudy
4/3/2012 10:00,-8.9,-12.6,71,11,9.7,101.05,Snow
4/3/2012 11:00,21.1,12.7,71,9,24.1,101.67,Clear
4/3/2012 12:00,18.8,16.5,71,9,24.1,102.14,Cloudy
4/3/2012 13:00,18.2,15.7,71,0,48.3,100.01,Mainly Clear
4/3/2012 14:00,25.4,12.9,71,13,48.3,100.07,Mostly Cloudy
4/3/2012 15:00,-12.1,-16.4,72,7,24.1,100.92,Mostly Cloudy
4/3/2012 16:00,8.2,0.3,72,17,24.1,101.21,Mostly Cloudy
4/3/2012 17:00,17.5,12.7,72,6,25,101.43,Mostly Cloudy
4/3/2012 18:00,-9.5,-11.3,72,4,25,101.89,Clear
4/3/2012 19:00,11.5,11.2,73,7,25,101.34,Clear
4/3/2012 20:00,2.1,-1.9,73,7,19.3,101.51,Mainly Clear
4/3/2012 21:00,-2.9,-9.8,73,13,48.3,100.13,Clear
4/3/2012 22:00,14.4,6.4,74,15,48.3,99.51,Mainly Clear
4/3/2012 23:00,7.4,1.6,75,19,24.1,100.65,Rain
5/3/2012 0:00,2.7,-2.6,75,13,25,101.86,Mostly Cloudy
5/3/2012 1:00,-7.2,-10.4,76,9,25,101.59,Cloudy
5/3/2012 2:00,-8.5,-11.4,76,0,19.3,102.01,Cloudy
5/3/2012 3:00,1,-0.7,77,4,19.3,100.19,Mainly Clear
5/3/2012 4:00,26,11.1,77,13,48.3,100.71,Mainly Clear
5/3/2012 5:00,-2.1,-8.5,77,20,48.3,100.9,Mainly Clear
5/3/2012 6:00,20.5,15.6,77,4,25,101.1,Mostly Cloudy
5/3/2012 7:00,13.8,-4,77,15,48.3,101.34,Mainly Clear
5/3/2012 8:00,-4.5,-12.3,77,30,25,101.36,Snow
5/3/2012 9:00,16.4,7.4,78,19,25,100.54,Mostly Cloudy
5/3/2012 10:00,13.6,9.5,78,19,16.1,101.17,Rain
5/3/2012 11:00,17,15,79,7,25,101.8,Mainly Clear
5/3/2012 12:00,23.1,7.9,79,19,48.3,102.03,Mainly Clear
5/3/2012 13:00,-0.5,-5.7,79,0,25,100.51,Cloudy
5/3/2012 14:00,13.3,12.1,80,13,9.7,98.7,"Rain,Fog"
5/3/2012 15:00,-10.5,-12.8,80,4,25,100.89,Mostly Cloudy
5/3/2012 16:00,2.5,0.3,81,11,24.1,101.78,Rain
5/3/2012 17:00,-10.1,-14.5,81,28,25,100.42,Cloudy
5/3/2012 18:00,17.7,13.3,81,13,25,100.58,Clear
5/3/2012 19:00,23.5,8.6,81,22,48.3,100.78,Mainly Clear
5/3/2012 20:00,11.6,-1.2,81,32,48.3,101.33,Mainly Clear
5/3/2012 21:00,0.2,-11.4,81,30,48.3,101.45,Mainly Clear
5/3/2012 22:00,-6.3,-11.9,82,17,25,102.41,Clear
5/3/2012 23:00,13.4,9.2,82,24,16.1,100.98,Rain
6/3/2012 0:00,8.8,1.2,82,26,24.1,101.08,Mostly Cloudy
6/3/2012 1:00,-7,-9.6,82,13,9.7,101.09,Snow Showers
6/3/2012 2:00,-12.5,-15.7,82,15,25,101.34,Mainly Clear
6/3/2012 3:00,19,15.6,82,6,25,101.83,Mainly Clear
6/3/2012 4:00,16.3,12.2,83,20,24.1,98.06,Rain
6/3/2012 5:00,18.6,12.5,83,26,25,99.47,Rain Showers
6/3/2012 6:00,11.3,9.9,83,17,9.7,100.11,"Rain,Fog"
6/3/2012 7:00,23.4,20.7,83,9,24.1,101.04,Mainly Clear
6/3/2012 8:00,5.9,-6.2,83,13,25,101.09,Cloudy
6/3/2012 9:00,4.9,-0.4,83,6,19.3,101.43,Mainly Clear
6/3/2012 10:00,23.8,12.1,83,17,24.1,101.54,Clear
6/3/2012 11:00,-2.9,-7.8,84,19,19.3,100.6,Snow
6/3/2012 12:00,9.8,-1.1,84,7,25,100.94,Clear
6/3/2012 13:00,20.4,8.9,84,4,48.3,100.97,Clear
6/3/2012 14:00,16.9,8.4,84,6,25,101.13,Clear
6/3/2012 15:00,18.4,4.6,84,22,48.3,101.78,Mainly Clear
6/3/2012 16:00,9.6,9.1,85,15,9.7,99.22,"Drizzle,Fog"
6/3/2012 17:00,1.6,-2,85,28,25,100.08,Snow
6/3/2012 18:00,18,11.7,85,19,24.1,101.27,Mainly Clear
6/3/2012 19:00,1.8,0.8,85,17,4.8,101.55,"Rain,Fog"
6/3/2012 20:00,20.6,-2.3,86,7,48.3,100.72,Mostly Cloudy
6/3/2012 21:00,16.6,8.3,86,11,25,101.26,Mostly Cloudy
6/3/2012 22:00,18.5,13.4,87,26,24.1,100.37,Cloudy
6/3/2012 23:00,28.6,18.2,87,37,48.3,100.92,Mainly Clear
7/3/2012 0:00,10.2,8.8,87,11,25,101.2,Cloudy
7/3/2012 1:00,0.9,-5.3,88,52,25,101.95,Mainly Clear
7/3/2012 2:00,8.3,0.7,88,9,48.3,101.97,Mainly Clear
7/3/2012 3:00,-5.2,-6.7,88,46,0.6,100.56,"Snow,Blowing Snow"
7/3/2012 4:00,4.1,3.2,88,7,8,101.06,Fog
7/3/2012 5:00,22.6,16.4,89,32,24.1,101,Rain Showers
7/3/2012 6:00,4.8,-0.3,90,4,24.1,101.76,Rain Showers
7/3/2012 7:00,0.9,-0.3,90,19,19.3,101.95,Mainly Clear
7/3/2012 8:00,24.6,15.3,90,9,48.3,102.18,Mostly Cloudy
7/3/2012 9:00,19.8,18.9,91,9,12.9,101.39,Mostly Cloudy
7/3/2012 10:00,15.7,13.8,91,7,12.9,101.88,Drizzle
7/3/2012 11:00,-4.3,-6.3,92,6,25,99.61,Clear
7/3/2012 12:00,2.7,-1,92,9,25,100.68,Cloudy
7/3/2012 13:00,10.7,8.2,92,32,25,100.93,Cloudy
7/3/2012 14:00,23.2,13.9,92,24,48.3,101.22,Mainly Clear
7/3/2012 15:00,0.4,-1.5,93,22,9.7,101.32,Snow
